DateTime,Process,Label
2019-08-01 11:40:13.274094,RuntimeBroker.exe,work
2019-08-01 11:40:13.299095,SearchUI.exe,work
2019-08-01 11:40:13.341095,RuntimeBroker.exe,work
2019-08-01 11:40:13.363093,ApplicationFrameHost.exe,work
2019-08-01 11:40:13.386093,MicrosoftEdge.exe,work
2019-08-01 11:40:13.414094,PowerMgr.exe,work
2019-08-01 11:40:13.450093,SkypeApp.exe,work
2019-08-01 11:40:13.477092,SkypeBackgroundHost.exe,work
2019-08-01 11:40:13.510094,browser_broker.exe,work
2019-08-01 11:40:13.535094,dllhost.exe,work
2019-08-01 11:40:13.566094,RuntimeBroker.exe,work
2019-08-01 11:40:13.598092,MicrosoftEdgeCP.exe,work
2019-08-01 11:40:13.632097,MicrosoftEdgeSH.exe,work
2019-08-01 11:40:13.662093,TabTip.exe,work
2019-08-01 11:40:13.690095,SettingSyncHost.exe,work
2019-08-01 11:40:13.720092,GpVpnApp.exe,work
2019-08-01 11:40:13.753093,RuntimeBroker.exe,work
2019-08-01 11:40:13.781095,RuntimeBroker.exe,work
2019-08-01 11:40:13.812091,smartscreen.exe,work
2019-08-01 11:40:13.852094,SCNotification.exe,work
2019-08-01 11:40:13.880095,hvsimgr.exe,work
2019-08-01 11:40:13.911093,SecurityHealthSystray.exe,work
2019-08-01 11:40:13.944094,OneDrive.exe,work
2019-08-01 11:40:13.972093,Docker for Windows.exe,work
2019-08-01 11:40:14.017094,Teams.exe,work
2019-08-01 11:40:14.046093,AlertusDesktopAlert.exe,work
2019-08-01 11:40:14.076093,hvsirpcd.exe,work
2019-08-01 11:40:14.113096,hvsirdpclient.exe,work
2019-08-01 11:40:14.144095,RAVBg64.exe,work
2019-08-01 11:40:14.166099,vpnkit.exe,work
2019-08-01 11:40:14.194092,Docker.Watchguard.exe,work
2019-08-01 11:40:14.231094,conhost.exe,work
2019-08-01 11:40:14.264093,conhost.exe,work
2019-08-01 11:40:14.304094,com.docker.proxy.exe,work
2019-08-01 11:40:14.378092,Docker.Watchguard.exe,work
2019-08-01 11:40:14.425093,conhost.exe,work
2019-08-01 11:40:14.456094,conhost.exe,work
2019-08-01 11:40:14.497091,Teams.exe,work
2019-08-01 11:40:14.551093,Teams.exe,work
2019-08-01 11:40:14.592092,RuntimeBroker.exe,work
2019-08-01 11:40:14.635093,Teams.exe,work
2019-08-01 11:40:14.674092,Teams.exe,work
2019-08-01 11:40:14.726092,ShellExperienceHost.exe,work
2019-08-01 11:40:14.781092,RuntimeBroker.exe,work
2019-08-01 11:40:14.813130,RAVCpl64.exe,work
2019-08-01 11:40:14.842094,MicrosoftEdgeCP.exe,work
2019-08-01 11:40:14.874093,MicrosoftEdgeCP.exe,work
2019-08-01 11:40:14.940091,MicrosoftEdgeCP.exe,work
2019-08-01 11:40:14.986092,MicrosoftEdgeCP.exe,work
2019-08-01 11:40:15.057096,MicrosoftEdgeCP.exe,work
2019-08-01 11:40:15.096101,MicrosoftEdgeCP.exe,work
2019-08-01 11:40:15.154097,MicrosoftEdgeCP.exe,work
2019-08-01 11:40:15.195108,svchost.exe,work
2019-08-01 11:40:15.226091,MicrosoftEdgeCP.exe,work
2019-08-01 11:40:15.256101,MicrosoftEdgeCP.exe,work
2019-08-01 11:40:15.293092,WinStore.App.exe,work
2019-08-01 11:40:15.319121,RuntimeBroker.exe,work
2019-08-01 11:40:15.345092,HxOutlook.exe,work
2019-08-01 11:40:15.372091,RuntimeBroker.exe,work
2019-08-01 11:40:15.397094,HxTsr.exe,work
2019-08-01 11:40:15.428092,HxAccounts.exe,work
2019-08-01 11:40:15.471090,MicrosoftEdgeCP.exe,work
2019-08-01 11:40:15.499097,audiodg.exe,work
2019-08-01 11:40:15.535094,LockApp.exe,work
2019-08-01 11:40:15.554091,RuntimeBroker.exe,work
2019-08-01 11:40:15.580097,WdagSelfhostApp.exe,work
2019-08-01 11:40:15.607092,MicrosoftEdgeCP.exe,work
2019-08-01 11:40:15.630091,WUDFHost.exe,work
2019-08-01 11:40:15.656092,svchost.exe,work
2019-08-01 11:40:15.684114,svchost.exe,work
2019-08-01 11:40:15.712093,svchost.exe,work
2019-08-01 11:40:15.739090,OfficeClickToRun.exe,work
2019-08-01 11:40:15.761092,AppVShNotify.exe,work
2019-08-01 11:40:15.788091,AppVShNotify.exe,work
2019-08-01 11:40:15.815092,Microsoft.Photos.exe,work
2019-08-01 11:40:15.842089,RuntimeBroker.exe,work
2019-08-01 11:40:15.868091,SearchIndexer.exe,work
2019-08-01 11:40:15.893092,OUTLOOK.EXE,work
2019-08-01 11:40:15.918090,MicrosoftEdgeCP.exe,work
2019-08-01 11:40:15.945099,Code.exe,work
2019-08-01 11:40:15.979090,Code.exe,work
2019-08-01 11:40:16.005094,Code.exe,work
2019-08-01 11:40:16.034091,Code.exe,work
2019-08-01 11:40:16.059092,vds.exe,work
2019-08-01 11:40:16.086089,MicrosoftEdgeCP.exe,work
2019-08-01 11:40:16.137090,iexplore.exe,work
2019-08-01 11:40:16.178091,iexplore.exe,work
2019-08-01 11:40:16.219090,MicrosoftEdgeCP.exe,work
2019-08-01 11:40:16.279091,MicrosoftEdgeCP.exe,work
2019-08-01 11:40:16.322093,MicrosoftEdgeCP.exe,work
2019-08-01 11:40:16.345091,MicrosoftEdgeCP.exe,work
2019-08-01 11:40:16.377090,MicrosoftEdgeCP.exe,work
2019-08-01 11:40:16.417091,MicrosoftEdgeCP.exe,work
2019-08-01 11:40:16.444091,WindowsInternal.ComposableShell.Experiences.TextInput.InputApp.exe,work
2019-08-01 11:40:16.473090,MicrosoftEdgeCP.exe,work
2019-08-01 11:40:16.502089,MicrosoftEdgeCP.exe,work
2019-08-01 11:40:16.556089,MicrosoftPdfReader.exe,work
2019-08-01 11:40:16.585090,MicrosoftEdgeCP.exe,work
2019-08-01 11:40:16.627089,MicrosoftEdgeCP.exe,work
2019-08-01 11:40:16.649089,MicrosoftEdgeCP.exe,work
2019-08-01 11:40:16.676089,MicrosoftEdgeCP.exe,work
2019-08-01 11:40:16.702090,MicrosoftEdgeCP.exe,work
2019-08-01 11:40:16.731090,MicrosoftEdgeCP.exe,work
2019-08-01 11:40:16.760090,YourPhone.exe,work
2019-08-01 11:40:16.780090,RuntimeBroker.exe,work
2019-08-01 11:40:16.810090,MicrosoftEdgeCP.exe,work
2019-08-01 11:40:16.835088,chrome.exe,work
2019-08-01 11:40:16.864094,chrome.exe,work
2019-08-01 11:40:16.892089,chrome.exe,work
2019-08-01 11:40:16.919092,chrome.exe,work
2019-08-01 11:40:16.945090,chrome.exe,work
2019-08-01 11:40:16.973088,chrome.exe,work
2019-08-01 11:40:16.996091,chrome.exe,work
2019-08-01 11:40:17.032090,chrome.exe,work
2019-08-01 11:40:17.056088,MicrosoftEdgeCP.exe,work
2019-08-01 11:40:17.082090,MicrosoftEdgeCP.exe,work
2019-08-01 11:40:17.111091,MicrosoftPdfReader.exe,work
2019-08-01 11:40:17.146092,MicrosoftEdgeCP.exe,work
2019-08-01 11:40:17.185089,MicrosoftEdgeCP.exe,work
2019-08-01 11:40:17.229089,Code.exe,work
2019-08-01 11:40:17.252089,CodeHelper.exe,work
2019-08-01 11:40:17.276090,conhost.exe,work
2019-08-01 11:40:17.300087,Code.exe,work
2019-08-01 11:40:17.327089,python.exe,work
2019-08-01 11:40:17.362089,conhost.exe,work
2019-08-01 11:40:17.380090,python.exe,work
2019-08-01 11:40:17.408090,conhost.exe,work
2019-08-01 11:40:17.438090,MicrosoftEdgeCP.exe,work
2019-08-01 11:40:17.464090,conhost.exe,work
2019-08-01 11:40:17.487089,powershell.exe,work
2019-08-01 11:40:17.525087,WINWORD.EXE,work
2019-08-01 11:40:17.552090,PerfWatson2.exe,work
2019-08-01 11:40:17.571088,MicrosoftEdgeCP.exe,work
2019-08-01 11:40:17.596088,MicrosoftEdgeCP.exe,work
2019-08-01 11:40:17.639088,Code.exe,work
2019-08-01 11:40:17.672091,MicrosoftEdgeCP.exe,work
2019-08-01 11:40:17.711090,MicrosoftEdgeCP.exe,work
2019-08-01 11:40:17.745087,MicrosoftEdgeCP.exe,work
2019-08-01 11:40:17.775090,MicrosoftEdgeCP.exe,work
2019-08-01 11:40:17.794089,MicrosoftEdgeCP.exe,work
2019-08-01 11:40:17.822089,LPlatSvc.exe,work
2019-08-01 11:40:17.848086,MicrosoftEdgeCP.exe,work
2019-08-01 11:40:17.876087,MicrosoftEdgeCP.exe,work
2019-08-01 11:40:17.902088,MicrosoftEdgeCP.exe,work
2019-08-01 11:40:17.929088,MicrosoftEdgeCP.exe,work
2019-08-01 11:40:17.954087,MicrosoftEdgeCP.exe,work
2019-08-01 11:40:17.984087,MicrosoftEdgeCP.exe,work
2019-08-01 11:40:18.030090,MicrosoftEdgeCP.exe,work
2019-08-01 11:40:18.059087,MicrosoftEdgeCP.exe,work
2019-08-01 11:40:18.099087,CredentialUIBroker.exe,work
2019-08-01 11:40:18.130087,chrome.exe,work
2019-08-01 11:40:18.179089,Code.exe,work
2019-08-01 11:40:18.207088,conhost.exe,work
2019-08-01 11:40:18.238087,powershell.exe,work
2019-08-01 11:40:18.276089,CodeHelper.exe,work
2019-08-01 11:40:18.304088,conhost.exe,work
2019-08-01 11:40:18.341086,MicrosoftEdgeCP.exe,work
2019-08-01 11:40:18.372088,Code.exe,work
2019-08-01 11:40:18.402089,python.exe,work
2019-08-01 11:40:18.443088,conhost.exe,work
2019-08-01 11:40:18.474090,python.exe,work
2019-08-01 11:40:18.518092,conhost.exe,work
2019-08-01 11:40:18.543087,MicrosoftEdgeCP.exe,work
2019-08-01 11:40:18.569088,MicrosoftEdgeCP.exe,work
2019-08-01 11:40:18.595087,MicrosoftEdgeCP.exe,work
2019-08-01 11:40:18.621088,MicrosoftEdgeCP.exe,work
2019-08-01 11:40:18.649087,policyHost.exe,work
2019-08-01 11:40:18.676087,MicrosoftEdgeCP.exe,work
2019-08-01 11:40:18.707087,Code.exe,work
2019-08-01 11:40:18.735091,MicrosoftEdgeCP.exe,work
2019-08-01 11:40:18.773087,svchost.exe,work
2019-08-01 11:40:18.809089,svchost.exe,work
2019-08-01 11:40:18.838088,MicrosoftEdgeCP.exe,work
2019-08-01 11:40:18.862085,Code.exe,work
2019-08-01 11:40:18.888089,python.exe,work
2019-08-01 11:40:18.917086,SearchProtocolHost.exe,work
2019-08-01 11:40:18.938087,SearchFilterHost.exe,work
2019-08-01 11:40:18.967088,ngen.exe,work
2019-08-01 11:40:18.994091,conhost.exe,work
2019-08-01 11:40:19.019088,mscorsvw.exe,work
2019-08-01 11:42:29.769898,System Idle Process,work
2019-08-01 11:42:29.799896,System,work
2019-08-01 11:42:29.828895,Secure System,work
